,word1,word2,prediction
1006,hill,scenery,0.45942849099441907
1007,history,recital,0.21586847843060525
1008,hit,tourist,0.20399039628419946
1009,hockey,ice,0.44181501509169496
1010,hockey,play,0.5900532741069693
1011,holiday,travel,0.7686877129839496
1012,home,smoking,0.405357495711261
1013,honest,sincere,0.791736591536486
1014,hood,protection,0.2169733152313698
1015,hope,psychology,0.44584410217598647
1016,horizon,sky,0.9223071531806685
1017,horizontal,surface,0.738653079536719
1018,hostility,war,0.5638532517592301
1019,hot,hot,0.7165437498019028
1020,hot,sunny,0.5375026844732804
1021,hotel,kill,0.6306278675244779
1022,hotel,library,0.576592258540068
1023,hotel,oak,0.40891017006662317
1024,house,staircase,0.4617373022714363
1025,house,windmill,0.3285858663344479
1026,housing,vault,0.3934479342648999
1027,hummingbird,rodent,0.30756826906162393
1028,husky,painting,0.324396303916925
1029,image,visualize,0.4260402919584723
1030,impressive,striking,0.5132914310225614
1031,industrial,lake,0.149446233100484
1032,information,target,0.5465546875725564
1033,infrastructure,structure,0.3455561552559031
1034,initial,letter,0.5252935186480099
1035,injury,wrong,0.2382496899060992
1036,ink,liquid,0.5007914007835392
1037,ink,organ,0.3756791861977067
1038,insect,lizard,0.6560455381906464
1039,installation,zoo,0.23388770260208766
1040,instruction,lesson,0.5213664253508783
1041,interest,lien,0.4975062103466823
1042,interior,object,0.33270033609476685
1043,interior,paint,0.5597644899452575
1044,interior,roof,0.5455829007850577
1045,interior,staircase,0.5462708550058598
1046,interior,tall,0.5228142872926265
1047,interpretation,twist,0.32018925729140807
1048,intrigue,romance,0.43351318790979054
1049,inventory,listing,0.5210311634833238
1050,invite,requests,0.3056353049733518
1051,ipod,rope,0.2809561301592536
1052,iron,robust,0.7557679775646284
1053,israel,israeli,0.7241080442201729
1054,israel,terror,0.5550816707519213
1055,issue,up,0.3426266571836858
1056,ivy,oak,0.3515809268402539
1057,jaguar,storm,0.1410242729010253
1058,jamaica,queens,0.3989484476609302
1059,jazz,play,0.7200451654220237
1060,jean,shirt,0.6233199332192025
1061,jean,washing,0.29194131727193556
1062,jellyfish,punk,0.29311545680842865
1063,jellyfish,texture,0.464773407205574
1064,joke,message,0.5068886145234233
1065,journal,writing,0.4932700498971469
1066,judgment,sense,0.2765231866126481
1067,jump,stitch,0.15307344305128323
1068,jump,uniform,0.301126339016925
1069,jury,school,0.009595969337059251
1070,justice,official,0.30133862420600493
1071,juvenile,rope,0.4587524546038285
1072,key,misty,0.37920466273016395
1073,key,motor,0.08915878916176205
1074,keyboard,soldier,0.2294000061561184
1075,kidnapped,shanghai,0.11956968674462402
1076,kill,sacrifice,0.3199505100040701
1077,kill,shot,0.4201985602706468
1078,kind,soft,0.42059835692644243
1079,kiss,rusty,0.195354338119333
1080,kitchen,sleep,0.6855064913217965
1081,kitchen,stair,0.24167836136311455
1082,kitchen,washing,0.47845019246066717
1083,kitten,kitty,0.5605084036969982
1084,knock,tap,0.24790718704155132
1085,lad,wizard,0.8356129871884691
1086,lady,sexy,0.39828513745872585
1087,lake,scenery,0.5576412761071214
1088,lake,town,0.6911329927348555
1089,lamb,lantern,0.31985135775730766
1090,lamb,number,0.6590332418330972
1091,lamb,snow,0.6324242278347582
1092,landscape,mountain,0.5357829576774429
1093,landscape,stadium,0.5819254224369933
1094,lantern,oak,0.5353243992560837
1095,lapse,suspension,0.5135289607908533
1096,last,last,0.4610097814448275
1097,last,senior,0.6218265859550758
1098,laundering,machine,0.349507419568189
1099,law,mosaic,0.2698068790293389
1100,lawn,sleep,0.7343792761949228
1101,layer,region,0.0499027630685796
1102,leaf,nature,0.407364801724845
1103,lean,rest,0.35540816413633236
1104,leap,second,0.3768999931447329
1105,learned,learned,0.66250806557662
1106,leather,pouch,0.4722593116692053
1107,leather,sunshine,0.3425871137600709
1108,leave,pass,0.3726549196568173
1109,left,morning,0.49113118542306683
1110,left,walk,0.24982485773745777
1111,lego,rodent,0.43158461039466944
1112,lever,machine,0.3455105958361992
1113,lever,open,0.44005224204349797
1114,licking,marble,0.45534375752823647
1115,licking,pier,0.37300937882532087
1116,licking,puppy,0.43659687138502234
1117,licking,rusty,0.2813005171880912
1118,licking,sitting,0.4289262000216145
1119,lie,line,0.38798791369621266
1120,lie,sun,0.4453570403074927
1121,light,shadow,0.6982666379538016
1122,light,sleep,0.5248324248020706
1123,light,sunlight,0.8298536287693031
1124,lighthouse,wall,0.5313033035064629
1125,lighting,man,0.368491677375877
1126,lighting,stone,0.6553326478596266
1127,lily,plant,0.6610944264196694
1128,lily,purple,0.6303530262111363
1129,lily,tulip,0.6323389047382222
1130,limb,limb,0.31322657923374025
1131,line,street,0.7221791572513163
1132,lion,square,0.3312525414643615
1133,list,position,0.46497073727550564
1134,list,post,0.319986790642676
1135,list,shopping,0.3859758776964892
1136,listing,organization,0.4805482071734742
1137,live,stitch,0.26134623015037184
1138,location,space,0.38225257028904713
1139,lock,mannequin,0.2551788223217043
1140,looking,sightseeing,0.49872034209513233
1141,loss,reducing,0.8160994345333028
1142,love,romance,0.7686901528736801
1143,lower,sustain,0.4769100150250971
1144,lunch,morning,0.30176474434066186
1145,lunch,sunny,0.4263981515009443
1146,machine,pond,0.30082458986208027
1147,machine,sketch,0.3427787884582703
1148,machine,washing,0.532726033921652
1149,magnitude,size,0.4544574890250538
1150,magnolia,maple,0.5993432590163572
1151,maker,manufacturer,0.4626863967430846
1152,makeup,people,0.19403461097620175
1153,male,man,0.32850638667720977
1154,manufacture,up,0.3337271422381157
1155,map,sewing,0.3761194913048991
1156,map,video,0.6120159588978482
1157,maple,oak,0.6086297145874926
1158,marble,postcard,0.2714793937510335
1159,marble,sing,0.2066927517836481
1160,market,shop,0.19283420675638804
1161,market,sweeten,0.4520723111815004
1162,mars,water,0.6339311090224022
1163,mask,roof,0.2466921179191751
1164,match,matchstick,0.1383555489840205
1165,match,play,0.3331949536091549
1166,matter,text,0.36808202707040794
1167,mayor,villa,0.6702327467293917
1168,meal,rice,0.5319446864924701
1169,means,tool,0.34718823195721893
1170,measure,twist,0.4434770632924122
1171,meat,moon,0.2574151713400707
1172,meat,potato,0.5949532435741332
1173,meat,soup,0.8115936749136826
1174,medium,organization,0.2085576282719248
1175,melody,music,0.9697093015110012
1176,memorial,rope,0.24193205630394915
1177,memory,operation,0.4103960336882851
1178,metro,rail,0.8903387998132065
1179,metro,train,0.6450514731653552
1180,military,reflection,0.3373498965510317
1181,military,wasp,0.4259867651113823
1182,mill,wild,0.5252917751927897
1183,mill,windmill,0.46105495207591457
1184,miniature,paint,0.504992820685225
1185,miniature,painting,0.2736613976389018
1186,minister,work,0.3991311898892319
1187,mirror,raspberry,0.39032006484043114
1188,mist,sky,0.8622048878915366
1189,mist,sunny,0.8387751600828421
1190,misty,sky,0.7724036257098207
1191,misty,snow,0.7535452146323226
1192,misty,sunny,0.7387622273401971
1193,misty,sunrise,0.6315458464082789
1194,misty,sunshine,0.7020870818314632
1195,model,toe,0.412985455651397
1196,mole,spy,0.22648015957763118
1197,moment,thief,0.6290994185601009
1198,money,pile,0.3466295693324405
1199,money,quota,0.5439834450398293
1200,monster,rock,0.5369173428860232
1201,month,year,0.5561236350246692
1202,moon,mushroom,0.5244159087245746
1203,morning,sunrise,0.6414450308492083
1204,morning,sunshine,0.5656440606012015
1205,mortal,mother,0.5578038887180239
1206,moss,plant,0.6764578865593498
1207,mother,mother,0.7192902871228994
1208,mother,mother-in-law,0.5499252885981385
1209,mother,pregnant,0.9426428709853373
1210,mother,yeast,0.39249966169577055
1211,motion,step,0.20829769610684973
1212,motto,volunteer,0.4270187648623757
1213,mouth,tongue,0.5734512734461122
1214,move,shifting,0.557669065502846
1215,move,spread,0.2556825369466667
1216,move,swell,0.2582996597806943
1217,mozart,wagner,0.38560866649816694
1218,museum,swim,0.8698109776448278
1219,music,musician,0.8754958387868813
1220,music,print,0.6350216314608175
1221,music,track,0.6058607809100606
1222,musical,solo,0.46458701880150843
1223,nail,rusty,0.44553300967777576
1224,nation,spanish,0.3778632871807946
1225,native,rhodes,0.5361195924708102
1226,necklace,snow,0.24476705917027708
1227,nest,wasp,0.35865108074931823
1228,noodle,pigeon,0.8557789669773882
1229,novel,story,0.28135705153675433
1230,nude,painting,0.5111580231193893
1231,nurse,nurse,0.7686826913003155
1232,nut,sunflower,0.5226193990219683
1233,observation,radio,0.3164884091225381
1234,observe,violating,0.6075339783212403
1235,obvious,plain,0.5973523175458204
1236,obvious,room,0.5591817371197088
1237,occasion,second,0.41854447520179394
1238,occupation,place,0.2940007633064623
1239,ocean,pacific,0.8126106672069211
1240,ocean,underwater,0.6971528818274975
1241,ocean,water,0.7104822384625491
1242,old,race,0.30399377160718094
1243,old,seat,0.42778535123434597
1244,operation,operation,0.24650634456246012
1245,opinion,sentiment,0.1279609071489576
1246,orange,peel,0.4921518020008006
1247,orange,raspberry,0.5883898845748288
1248,orange,shop,0.3144810857985661
1249,origami,stadium,0.5043071658189285
1250,origin,root,0.3821726119914065
1251,out,sent,0.23075744018708094
1252,outdoor,pool,0.8093092207035133
1253,outdoor,swimming,0.9583187247008783
1254,outfit,sign,0.2902141189994135
1255,outfit,sock,0.5905272880041446
1256,overflow,sewer,0.5988729620614514
1257,pain,suffering,0.6236795668149426
1258,paint,picture,0.5820667776603828
1259,paint,portrait,0.7708413161502071
1260,painting,sculpture,0.6941717161426709
1261,palace,ruin,0.4556651057667961
1262,panorama,scenery,0.5901323832940655
1263,panorama,view,0.6766773577206748
1264,panorama,zoo,0.3160178312905623
1265,paper,railway,0.4628128193408087
1266,paper,vine,0.48840787355938287
1267,papers,security,0.4706589254287967
1268,park,parking,0.7535965783396249
1269,part,relation,0.5400686983271388
1270,party,seat,0.6158404421409502
1271,pass,ticket,0.8091945419998554
1272,pass,topping,0.4671586122872258
1273,passage,quotation,0.5922601654016176
1274,passing,passing,0.4221305265192455
1275,path,star,0.41630542740720705
1276,patio,sleep,0.4040780531893938
1277,patio,stair,0.3479273387919181
1278,patio,staircase,0.3032124278688676
1279,patio,woman,0.2741859098978081
1280,pavilion,terrace,0.6100207881568844
1281,paw,theatre,0.39378514044261786
1282,peel,skin,0.2818064475600793
1283,pennsylvania,writer,0.25398909367559996
1284,people,wounded,0.5243933204074119
1285,pepper,potato,0.47790599570245684
1286,pepper,tomato,0.4993388398889265
1287,person,tiger,0.461210240987918
1288,personnel,police,0.4679997753094514
1289,persuasion,weapon,0.42881526596036523
1290,petal,shade,0.40995826011558434
1291,photo,photography,0.6116589845318243
1292,photograph,still,0.4250362945442746
1293,photographer,portrait,0.7699728764513941
1294,photographer,wedding,0.5778714086160515
1295,piano,wolf,0.4989135133092206
1296,pigeon,round,0.3105029191998682
1297,pillow,stone,0.5855680835070657
1298,pink,skirt,0.6733539112918069
1299,pink,white,0.6295397812051571
1300,place,place,0.41593028383927105
1301,place,siphon,0.5510462880118725
1302,plain,report,0.40201967546863115
1303,plant,seed,0.2387569131385872
1304,plant,skate,0.4199616829021547
1305,play,rail,0.3813993620868076
1306,play,sign,0.4223308937140358
1307,play,thousand,0.5882488253634013
1308,player,slave,0.10125942640381969
1309,pledge,promise,0.9328606536559297
1310,plot,strategy,0.522503515836932
1311,point,second,0.547634732406874
1312,point,spot,0.3137337959931783
1313,point,tennis,0.5947037873802075
1314,point,trouble,0.614740769765236
1315,poll,poll,0.47965353318474635
1316,pond,water,0.7639904104289713
1317,poodle,puppy,0.6348820957778718
1318,poodle,terrier,0.6540535397208437
1319,pool,relax,0.5567454203423148
1320,porch,roof,0.4270241305958536
1321,porch,scooter,0.26173266655193905
1322,porch,staircase,0.4737991586377143
1323,portrait,underground,0.2531290999440178
1324,potato,rice,0.5035879481916358
1325,president,president,0.46456115029747713
1326,price,price,0.5955407109355375
1327,principle,principle,0.49359282875293964
1328,privilege,rich,0.2365516458436347
1329,production,production,0.5814524314763202
1330,profiling,racism,0.5861525365372833
1331,protection,roof,0.10623200561861104
1332,protest,tile,0.35232266656732264
1333,publish,show,0.6236959314188208
1334,pug,puppy,0.6675411884498499
1335,punk,vinyl,0.2294067557575192
1336,puppy,skyline,0.4423366391405743
1337,purple,violet,0.6609292677717927
1338,pyramid,speculation,0.27966960246629397
1339,quality,romance,0.6682424592130523
1340,queen,queen,0.4427018445008607
1341,race,racing,0.6548666882932301
1342,race,square,0.32451210714645773
1343,radical,role,0.45424704125110316
1344,rail,train,0.9228551498431361
1345,railroad,underground,0.3436995362067474
1346,railway,station,0.7087400719299378
1347,rain,wet,0.5753747358748476
1348,raise,shoulders,0.5910676375114131
1349,raising,upbringing,0.858811864993246
1350,raspberry,sweet,0.6782284083346859
1351,read,reading,0.7353565303255738
1352,rebel,soldier,0.7061608215261348
1353,rebel,young,0.33862677104870564
1354,recognize,succeed,0.48612283942349577
1355,record,score,0.7057597564105546
1356,record,write,0.5324380921317754
1357,red,shade,0.3886325942445329
1358,red,stripe,0.2296372232374314
1359,redhead,rusty,0.14357258837710823
1360,relax,sitting,0.34609202418250384
1361,relief,total,0.4140774170661382
1362,religion,remedy,0.4335170691393012
1363,religion,trinity,0.5377191190020065
1364,report,study,0.6088849026807734
1365,reptile,vacation,0.44616522129538055
1366,reservation,reservation,0.5027716612046658
1367,resistance,resistance,0.4405444414472198
1368,reverse,reverse,0.2643944590726087
1369,rice,yellow,0.3092344058545012
1370,ripple,shadow,0.7745810694060964
1371,ripple,wave,0.4452424775549658
1372,river,valley,0.7911762989298401
1373,river,waterfall,0.6275187718448539
1374,robbery,rolling,0.41235670525690504
1375,rod,rod,0.5076306584273321
1376,role,title,0.24441487858812982
1377,rolling,sound,0.5529066912236452
1378,room,sitting,0.4829742608562736
1379,root,stem,0.4557408491444596
1380,rope,shore,0.3724566304576973
1381,rose,rose,0.5194615025145524
1382,round,shape,0.3128871863708478
1383,row,terrace,0.6835220130607088
1384,rub,wipe,0.3108329266516108
1385,ruin,stone,0.5757276302161878
1386,ruin,town,0.37052089732456595
1387,running,sprint,0.5960325825087492
1388,rusty,shade,0.24802666632539472
1389,rusty,stand,0.4658332759969395
1390,saddle,soap,0.39542404359470085
1391,sail,sheet,0.24871380910661264
1392,sailing,sunk,0.44197220146680255
1393,sake,shade,0.4670322857707894
1394,satellite,solar,0.4788694215685754
1395,scenery,trail,0.5594671707748358
1396,school,welsh,0.3179899835861739
1397,sea,shore,0.8554875338859744
1398,sea,submarine,0.5197262804461149
1399,sea,water,0.45530815671329206
1400,season,winter,0.6676346210780195
1401,seize,take,0.47171817689182216
1402,series,string,0.34362294074954075
1403,sex,sex,0.5645455670402613
1404,sexy,smile,0.3589750804298931
1405,shade,tree,0.616918558619816
1406,shade,whale,0.4607327844514058
1407,shadow,sunlight,0.6715225912152897
1408,shape,square,0.4281276162263118
1409,sheet,sheet,0.30579817384530406
1410,shining,work,0.48813615834171636
1411,ship,spouse,0.9335021769720906
1412,shirt,tiger,0.607065838521604
1413,shopping,store,0.4840557281345919
1414,shore,swim,0.6657702448922178
1415,shore,town,0.594370393728813
1416,shore,valley,0.4680176903632172
1417,short,trading,0.5721427958736305
1418,sight,vision,0.4850656969666155
1419,sign,sign,0.4116804880546153
1420,silence,still,0.6066989785479118
1421,single,sole,0.35106201816812954
1422,sitting,sleep,0.7002748797095368
1423,situation,things,0.4888168113624765
1424,skate,vehicle,0.11643688494949876
1425,skating,sticker,0.10970501576850912
1426,skin,skin,0.41819279687598965
1427,sky,sunlight,0.9046247685829462
1428,skyline,view,0.796334102956156
1429,slash,stroke,0.3492653117743263
1430,slave,worker,0.3508154167208991
1431,sleeping,waking,0.4481418009740047
1432,small,valley,0.4478652513382892
1433,small,village,0.5218807961386311
1434,smile,time,0.431148060742308
1435,smile,view,0.5527335151056336
1436,smile,walk,0.4927704908603268
1437,smoking,sunny,0.4011513528178763
1438,snap,touch,0.39325860676209756
1439,sock,stocking,0.42782059693941277
1440,solstice,summer,0.5148098255452649
1441,song,vocal,0.6624993470879399
1442,speech,word,0.4542897644625756
1443,spin,sweat,0.4981999250830353
1444,spiral,staircase,0.551187883930759
1445,spread,spread,0.4432525347058859
1446,square,town,0.6652728401151595
1447,stamp,weave,0.26992666561613904
1448,stand,tear,0.2563977177921271
1449,stand,walk,0.3628637358884226
1450,star,star,0.395588336448672
1451,star,storm,0.16765633928216542
1452,steel,wing,0.6952567612884997
1453,step,travel,0.449623716056778
1454,step,walk,0.4118109751370722
1455,step,wind,0.464707361464041
1456,sticker,track,0.562449496706218
1457,stock,stock,0.6299733973975044
1458,storm,thunderstorm,0.8298316642156051
1459,straight,stretch,0.4938122355076257
1460,strains,trouble,0.4272175073864718
1461,stream,waterfall,0.4432424499230852
1462,stripe,train,0.11487835024774164
1463,stripe,violet,0.44807441919829416
1464,subway,underground,0.6862381301289704
1465,subway,valentine,0.3334333381143657
1466,sun,sun,0.59465491665466
1467,sun,sunburst,0.5319462992309524
1468,sun,sunlight,0.6935918752078191
1469,sun,sunshine,0.6232490068158789
1470,sunlight,thriller,0.823814911306415
1471,sunny,weather,0.6975542137576887
1472,sunny,wet,0.470172410174029
1473,sunshine,weather,0.5344790088519644
1474,support,trace,0.2764450294177856
1475,surface,territory,0.48734210169553555
1476,surfer,wave,0.2076599570705434
1477,tall,wool,0.2596177770688146
1478,tenure,term,0.2916368067680877
1479,thing,thing,0.49850819511383376
1480,ticket,writing,0.38680588445945807
1481,tops,tops,0.44816961728731175
1482,touch,upset,0.43385640010918103
1483,tour,travel,0.4227889420243436
1484,traffic,traffic,0.7740905378422167
1485,train,train,0.8384215864576195
1486,travel,travel,0.9267864756942321
1487,travel,wandering,0.36031187766446715
1488,tunnel,underground,0.5056293650712402
1489,type,write,0.21622262555245858
1490,valley,village,0.6280450930642758
1491,van,vine,0.48825884707121137
1492,violet,white,0.6800021353896759
1493,violet,yellow,0.6665928631647211
1494,washer,worker,0.5452143001302474
1495,water,water,0.45985964992907336
1496,ways,ways,0.6190826478526089
1497,weather,winter,0.5566125938647306
1498,wednesday,weekday,0.3552608339191611
1499,word,word,0.538862519477231
